type,bool > 0.5,max index,diff max and 1,slope to min,max val,slope to max,min index,diff one,diff two,diff three
Type A,1,1,2.6999999999999247e-05,-0.014378161764705882,0.96216000000000002,2.6999999999999247e-05,69,2.6999999999999247e-05,-0.97589300000000001,0.0016920000000000008
Type A,1,0,0.0,-0.0067079435483870971,0.99110699999999996,0,124,-0.57191299999999989,0.012583000000000011,-0.24360200000000001
Type A,1,13,0.0024200000000000887,-0.010920806818181819,1.0014890000000001,0.00018615384615385298,101,0.002291000000000043,-0.0003489999999999327,0.00047799999999997844
Type A,1,1,0.00047200000000002795,-0.0056851212121212117,0.53013399999999999,0.00047200000000002795,100,0.00047200000000002795,-0.498913,0.0021209999999999979
Type A,1,0,0.0,-0.015918730769230768,0.92641099999999998,0,52,-0.82777400000000001,0.017329999999999998,-0.00067200000000000593
Type A,1,0,0.0,-0.011871153846153847,0.98622200000000004,0,91,-1.0802750000000001,0.34634300000000001
Type A,1,0,0.0,-0.01180178947368421,0.89317899999999995,0,76,-0.89693599999999996,0.079791000000000001,-0.00014300000000000423
Type A,1,11,0.0076689999999999259,-0.019708416666666666,0.99377899999999997,0.00069718181818181142,59,0.0076689999999999259,-0.94600399999999996,0.11093499999999999
Type A,1,4,0.0017499999999999183,-0.0089596055045871557,1.009285,0.00043749999999997957,113,0.0017499999999999183,-0.57819899999999991,0.0022019999999999817
Type A,1,4,0.0013400000000000079,-0.008925683760683761,0.99095500000000003,0.00033500000000000196,121,0.0013400000000000079,-0.85965100000000005,0.0098489999999999966
Type A,1,0,0.0,-0.0088755049504950483,0.89315299999999997,0,101,-0.86666900000000002,0.108903,-0.13866000000000001
Type A,1,38,0.034356000000000053,-0.012853539473684212,1.0052490000000001,0.00090410526315789618,114,0.034356000000000053,-0.89897100000000008,0.00038400000000000933
Type A,1,7,0.017283999999999966,-0.013983475409836065,0.861927,0.0024691428571428525,68,0.017283999999999966,-0.85299199999999997,0.00085000000000000006
Type A,1,3,0.0024260000000000392,-0.016518137931034484,0.98358299999999999,0.00080866666666667975,61,0.0024260000000000392,-0.95805200000000001,0.0096809999999999986
Type A,1,0,0.0,-0.0079134596774193544,1.00406,0,124,-0.98126899999999995
Type A,1,0,0.0,-0.006321566666666667,0.82166700000000004,0,120,-0.74667900000000009,0.125221,-0.13713
Type A,1,21,0.015076000000000089,-0.013586600000000001,0.99876200000000004,0.00071790476190476617,91,0.015076000000000089,-0.95106200000000007,0.099797999999999998
Type A,1,8,0.0073919999999999542,-0.0076434912280701752,0.94607399999999997,0.00092399999999999427,122,0.0073919999999999542,-0.86941299999999999,0.29586299999999999
Type A,1,2,0.00042000000000008697,-0.010891363636363637,0.97154700000000005,0.00021000000000004349,90,0.00042000000000008697,-0.95844000000000007,0.0042339999999999982
Type A,1,12,0.0011759999999999549,-0.014386313432835821,0.96838599999999997,9.7999999999996243e-05,79,-0.0035220000000000251,0.00469799999999998,-0.96388299999999993
Type A,1,88,0.0098020000000000884,-0.01811327777777778,0.96551600000000004,0.00011138636363636464,124,-0.004209999999999936,0.0033649999999999514,-0.25655099999999997
Type A,1,0,0.0,-0.0070661935483870963,0.93564400000000003,0,124,-0.81688400000000005,0.004827999999999999,-0.00072900000000000742
Type A,1,0,0.0,-0.0077022211538461532,0.95300399999999996,0,104,-0.79064699999999999,0.0012230000000000019,-0.010840000000000016
Type A,1,0,0.0,-0.0095939626168224292,1.018856,0,107,-0.94447199999999998,0.013086999999999988,-0.0037679999999999936
Type A,1,0,0.0,-0.0057856290322580647,0.67830599999999996,0,124,-0.029683999999999933,0.0038719999999999866,-0.00085699999999999665
Type A,1,18,0.0055279999999999774,-0.017185377049180328,0.988645,0.00030711111111110984,79,0.0055279999999999774,-1.048308,0.59478200000000003
Type A,1,1,1.4999999999987246e-05,-0.01556721875,0.98280400000000001,1.4999999999987246e-05,65,1.4999999999987246e-05,-0.99630200000000002,0.011785
Type A,1,29,0.15708900000000003,-0.010496469696969697,0.79865600000000003,0.0054168620689655188,95,0.15708900000000003,-0.68351400000000007,0.0029200000000000059
Type A,1,32,0.17792399999999997,-0.01120906,0.77820999999999996,0.0055601249999999991,82,0.13119800000000004,-0.0011100000000000554,0.0064040000000000763
Type A,1,39,0.11879999999999991,-0.018512116279069766,0.87667799999999996,0.0030461538461538438,82,0.11879999999999991,-0.79602099999999998,0.11448999999999998
Type A,1,45,0.12198699999999996,-0.010225987179487179,0.89121600000000001,0.0027108222222222214,123,-0.01771900000000004,0.0026809999999999334,-0.0048909999999999787
Type A,1,44,0.23455000000000004,-0.011809961538461538,0.98638000000000003,0.0053306818181818186,122,0.23455000000000004,-0.83279500000000006,0.00012000000000000899
Type A,1,77,0.056949999999999945,-0.015674468085106381,0.82234399999999996,0.0007396103896103889,124,-0.20815099999999997,0.00057199999999990592,-0.0004009999999999847
Type A,1,0,0.0,-0.0075518119658119654,0.98611899999999997,0,117,-0.0026159999999999517,0.002342999999999984,-0.74917100000000003
Type A,1,0,0.0,-0.010574277108433734,0.96067199999999997,0,83,-0.87766499999999992,0.036202999999999999,-0.013852000000000003
Type A,1,8,0.0077920000000000211,-0.010807862499999999,0.926566,0.00097400000000000264,88,0.0077920000000000211,-0.86462899999999998,0.50238499999999997
Type A,1,16,0.0059020000000000739,-0.0099898947368421056,1.0050760000000001,0.00036887500000000462,111,0.0059020000000000739,-0.93833400000000011,0.0058780000000000082
Type A,1,13,0.0064939999999999998,-0.0094626730769230769,0.97214699999999998,0.00049953846153846153,117,-0.00011600000000000499,3.1000000000003247e-05,-0.00036000000000002697
Type A,1,0,0.0,-0.0074815161290322577,1.027822,0,124,-0.91949100000000006,0.042067000000000007,-8.1999999999998741e-05
Type A,1,4,0.0015140000000000153,-0.0099097477477477474,0.98547300000000004,0.00037850000000000383,115,0.0015140000000000153,-0.984734,0.093284999999999993
Type B,1,26,0.22233099999999995,-0.013203712121212121,0.88370599999999999,0.0085511923076923048,92,0.22233099999999995,-0.84519500000000003,0.0022780000000000022
Type B,1,50,0.40761799999999992,-0.010157756756756757,0.99206799999999995,0.0081523599999999991,124,0.40761799999999992,-0.68515999999999999,0.001809000000000005
Type B,1,89,0.96174799999999994,0.011077862068965516,0.99198299999999995,0.010806157303370785,2,-0.002026,0.96377399999999991,-0.7119899999999999
Type B,1,32,0.33808000000000005,-0.0054748804347826089,0.69538900000000003,0.010565000000000001,124,0.33808000000000005,-0.37971100000000002,0.013878999999999975
Type B,1,88,0.31510899999999997,-0.024838027777777778,1.029029,0.0035807840909090906,124,-0.340086,0.65519499999999997,-0.89416899999999999
Type B,1,67,0.59323100000000006,-0.014954982456140352,0.89882700000000004,0.0088541940298507479,124,0.02132400000000001,-0.010546,0.00051600000000001645
Type B,1,61,0.80646700000000004,0.01322077049180328,0.78737000000000001,0.01322077049180328,0,0.0059759999999999987,-0.001370999999999999,0.0023529999999999992
Type B,1,51,0.58945099999999995,-0.015724775862068965,0.95486599999999999,0.011557862745098037,109,0.58945099999999995,-0.91203699999999999,0.041893000000000007
Type B,1,69,0.45255899999999993,-0.0097625818181818185,0.67414399999999997,0.0065588260869565203,124,0.0038310000000000011,-0.026654000000000011,0.47270800000000002
Type B,1,29,0.28466499999999995,-0.0089286000000000001,0.90827999999999998,0.0098160344827586191,124,0.28466499999999995,-0.748386,0.01256199999999999
Type B,1,46,0.83788600000000002,-0.017030254901960785,0.980217,0.018214913043478262,97,0.83788600000000002,-0.86854300000000006,0.023035
Type B,1,86,0.91856800000000005,0.012772863013698631,1.0043740000000001,0.010681023255813955,13,-0.013850999999999988,0.93127899999999997,-5.900000000003125e-05
Type B,1,50,0.21970499999999998,-0.0082454727272727266,0.60975299999999999,0.0043940999999999997,105,-0.144844,0.36454900000000001,-0.43272999999999995
Type B,1,78,0.81734899999999999,0.010926013333333333,0.93518699999999999,0.010478833333333333,3,-0.0021019999999999928,0.81945099999999993,-0.78378700000000001
Type B,1,53,0.52086200000000005,-0.012372070422535211,0.97453100000000004,0.0098275849056603786,124,-0.0046529999999999627,0.52551499999999995,-0.878417
Type B,1,59,0.644872,0.013488882352941177,0.77290999999999999,0.010930033898305085,8,-0.043061000000000016,0.68793300000000002,-0.64600400000000002
Type B,1,67,0.91025600000000007,-0.016006157894736844,0.95192100000000002,0.013585910447761196,124,-0.000559999999999998,0.91081600000000007,-0.91235100000000002
Type B,1,47,0.44672999999999996,-0.012655519480519479,1.0069619999999999,0.0095048936170212765,124,0.44672999999999996,-0.97447499999999987
Type B,1,53,0.36889499999999997,0.006960283018867924,0.69227799999999995,0.006960283018867924,0,0.30578000000000005,-0.00071600000000004993,0.063830999999999971
Type B,1,65,0.21432999999999996,-0.011729717948717947,0.58257999999999999,0.0032973846153846148,104,-0.014059000000000044,0.006317000000000017,-0.00040600000000001746
Type B,1,28,0.11969200000000002,-0.011422454545454545,0.96524799999999999,0.0042747142857142862,105,0.11969200000000002,-0.011610000000000009,0.00062700000000004419
Type B,1,62,0.51832100000000003,-0.018518088888888888,0.957901,0.0083600161290322585,107,-0.20724000000000004,0.72556100000000001,-0.833314
Type B,1,71,0.40479999999999994,-0.016125,0.95801499999999995,0.0057014084507042246,124,-0.19467100000000004,0.59947099999999998,-0.85462499999999997
Type B,1,65,0.21432999999999996,-0.011694871794871794,0.58257999999999999,0.0032973846153846148,104,-0.014059000000000044,0.006317000000000017,-0.00040600000000001746
Type B,1,56,0.78077799999999997,0.016720729166666667,0.93020000000000003,0.013942464285714285,8,-0.021817000000000003,0.80259500000000006,-0.79963200000000001
Type B,1,85,0.78751499999999997,0.010241177215189873,0.89570099999999997,0.0092648823529411766,6,-0.021538000000000002,0.77437099999999992,-0.002214999999999967
Type B,1,51,0.58091099999999996,-0.011896235294117647,0.98950499999999997,0.011390411764705882,119,0.58091099999999996,-0.78669499999999992,0.032585000000000003
Type B,1,55,0.50972400000000007,-0.0083326811594202892,0.71214100000000002,0.0092677090909090917,124,-0.041740000000000027,0.55146400000000007,-0.013450999999999991
Type B,1,49,0.080879999999999952,-0.012173293333333333,0.97394199999999997,0.0016506122448979581,124,0.0017359999999999598,-0.0062389999999999946,0.018584000000000045
Type A,1,19,0.022700000000000053,-0.0090942857142857145,0.99970000000000003,0.001194736842105266,124,-0.93220000000000003
Type A,1,7,0.00073100000000003718,-0.0083597719298245613,1.0180640000000001,0.00010442857142857674,121,-0.00058200000000008245,0.0013130000000001196,-0.0010300000000000864
Type A,1,0,0.0,-0.017721766666666663,1.0172049999999999,0,60,-1.0633059999999999,0.00044900000000000495,-6.1999999999999555e-05
Type A,1,0,0.0,-0.0078949435483870959,1.0178389999999999,0,124,-0.81342999999999988,0.053356999999999988,-0.0015459999999999918
Type A,1,0,0.0,-0.0078949435483870959,1.0178389999999999,0,124,-0.7818719999999999,0.04050200000000001,-0.0065999999999999948
Type A,1,3,0.00039999999999995595,-0.017514285714285715,0.99809999999999999,0.00013333333333331865,59,0.00039999999999995595,-0.98080000000000001,0.1734
Type A,1,3,0.0010000000000000009,-0.0076611570247933887,0.98999999999999999,0.00033333333333333365,124,0.0010000000000000009,-0.83960000000000001,0.041999999999999982
Type A,1,6,0.0043999999999999595,-0.005992372881355932,0.82169999999999999,0.00073333333333332662,124,0.0043999999999999595,-0.6472,0.0027000000000000079
Type A,1,0,0.0,-0.0094326173913043473,1.0616909999999999,0,115,-1.084751,0.016744999999999999
Type A,1,0,0.0,-0.012874294871794874,1.0054350000000001,0,78,-1.0041950000000002,0.0089580000000000007,-0.0013610000000000011
Type A,1,0,0.0,-0.012821923076923078,1.0054350000000001,0,78,-1.0001100000000001,0.0088179999999999994,-0.0011349999999999989
Type A,1,10,0.013000000000000012,-0.0075956140350877197,0.94450000000000001,0.0013000000000000012,124,0.013000000000000012,-0.018399999999999972,0.00069999999999992291
Type A,1,10,0.013000000000000012,-0.0073210526315789478,0.94450000000000001,0.0013000000000000012,124,0.013000000000000012,-0.018399999999999972,0.00069999999999992291
Type A,1,10,0.013000000000000012,-0.0075956140350877197,0.94450000000000001,0.0013000000000000012,124,0.013000000000000012,-0.018399999999999972,0.00069999999999992291
Type A,1,0,0.0,-0.0093567010309278352,0.90880000000000005,0,97,-0.0095000000000000639,0.00060000000000004494,-0.89870000000000005
Type A,1,0,0.0,-0.010773809523809522,0.90659999999999996,0,84,-0.01089999999999991,-0.89410000000000001,0.13670000000000002
Type A,1,0,0.0,-0.0075266129032258069,0.98719999999999997,0,124,-0.017699999999999938,0.010199999999999987,-0.92579999999999996
Type B,1,82,0.8266,0.013814285714285715,0.99990000000000001,0.010080487804878049,19,-0.02200000000000002,0.0024000000000000132,0.84620000000000006
Neither,0,108,0.1048,0.0026329411764705883,0.2732,0.00097037037037037046,23,-0.11899999999999999,0.0039000000000000007,0.1648
Type A,1,0,0.0,-0.0095835164835164841,0.96530000000000005,0,91,-0.8721000000000001,0.065099999999999991,-0.016199999999999992
Type A,1,0,0.0,-0.007512096774193548,0.95320000000000005,0,124,-0.023600000000000065,0.015100000000000002,-0.89979999999999993
Type A,1,0,0.0,-0.0072637096774193543,0.9224,0,124,-0.022299999999999986,0.020800000000000041,-0.83430000000000004
Type B,1,57,0.64729999999999999,-0.012183582089552239,0.98570000000000002,0.011356140350877193,124,-0.033499999999999974,0.68080000000000007,-0.81420000000000003
Type B,1,29,0.14090000000000003,-0.013629411764705883,0.85460000000000003,0.0048586206896551734,80,0.14090000000000003,-0.69510000000000005,0.42180000000000006
Type B,1,29,0.14090000000000003,-0.013629411764705883,0.85460000000000003,0.0048586206896551734,80,0.14090000000000003,-0.69510000000000005,0.42180000000000006
Type A,1,12,0.0023999999999999577,-0.01350327868852459,0.8468,0.00019999999999999649,73,-0.0020999999999999908,0.0044999999999999485,-0.82369999999999999
Type A,1,6,0.0020999999999999908,-0.015356907692307692,1.019509,0.00034999999999999848,71,0.0020999999999999908,-0.99819899999999995,0.06545200000000001
Type B,1,57,0.4259,-0.016262962962962962,0.9083,0.0074719298245614039,111,-0.029499999999999971,0.45539999999999997,-0.87819999999999998
Type B,1,106,0.61620000000000008,0.0070382022471910119,0.99580000000000002,0.005813207547169812,17,0.024500000000000022,-0.034700000000000009,0.5141
Type B,1,106,0.6169,0.0070460674157303369,0.99650000000000005,0.0058198113207547173,17,0.024500000000000022,-0.034700000000000009,0.50909999999999989
Type B,1,41,0.54289999999999994,-0.014760784313725491,0.9194,0.013241463414634145,92,0.54289999999999994,-0.40720000000000001,0.024000000000000021
Type B,1,41,0.56000000000000005,-0.014671153846153846,0.9365,0.013658536585365855,93,0.56000000000000005,-0.76290000000000002,0.2291
Type B,1,50,0.8214999999999999,0.017129166666666664,0.93989999999999996,0.016429999999999997,2,-0.00070000000000000617,0.82219999999999993,-0.42769999999999997
Type B,1,42,0.54899999999999993,-0.012883999999999998,0.90659999999999996,0.013071428571428571,92,0.54899999999999993,-0.39279999999999993,0.048999999999999932
Type B,1,46,0.54329999999999989,-0.015275862068965515,0.95309999999999995,0.011810869565217388,104,0.54269999999999996,0.00059999999999993392,-0.8859999999999999
Type B,1,43,0.54039999999999999,-0.016500000000000001,0.93310000000000004,0.012567441860465116,98,0.54039999999999999,-0.90750000000000008,0.041200000000000001
Type A,1,22,0.017300000000000093,-0.018125925925925927,0.97940000000000005,0.00078636363636364059,76,0.017300000000000093,-0.97550000000000003,0.00040000000000000018
Type A,1,0,0.0,-0.0090009090909090907,0.99439999999999995,0,110,-0.99009999999999998,0.029499999999999998
Type A,1,6,0.0034999999999999476,-0.014607352941176471,0.99339999999999995,0.0005833333333333246,74,0.0034999999999999476,-0.42569999999999997
Type A,1,7,0.0047000000000000375,-0.012766666666666667,0.99980000000000002,0.00067142857142857683,82,-0.95279999999999998,0.00030000000000000165,-0.00019999999999999879
Type A,1,0,0.0,-0.011485333333333332,0.89659999999999995,0,75,-0.038099999999999912,-0.82330000000000003,0.019499999999999997
Neither,1,27,0.015800000000000036,-0.0051731958762886599,0.51880000000000004,0.00058518518518518652,124,-0.0073000000000000287,0.0014000000000000123,-0.019999999999999962
Neither,1,0,0.0,-0.0053467532467532473,0.52400000000000002,0,77,-0.35270000000000001,0.022400000000000003,-0.048500000000000015
Neither,0,124,0.0029999999999999749,0.0018247422680412371,0.17829999999999999,2.419354838709657e-05,27,-0.088000000000000009,-0.0013999999999999985,0.0050999999999999934
Type A,1,28,0.0020999999999999908,-0.018782352941176469,0.95950000000000002,7.4999999999999668e-05,79,0.0010000000000000009,-0.00040000000000006697,0.00040000000000006697
Type A,1,28,0.0020999999999999908,-0.018386538461538461,0.95950000000000002,7.4999999999999668e-05,80,0.0010000000000000009,-0.00040000000000006697,0.00040000000000006697
Neither,0,0,0.0,-0.0046563106796116503,0.47999999999999998,0,103,-0.44679999999999997,0.015899999999999997,-0.00029999999999999472
Type A,1,15,0.021499999999999964,-0.0082449541284403682,0.94440000000000002,0.0014333333333333309,124,0.021499999999999964,-0.87630000000000008,-0.0014999999999999875
Neither,1,25,0.056900000000000062,-0.0062228915662650612,0.51870000000000005,0.0022760000000000024,108,-0.059499999999999997,0.11640000000000006,-0.51650000000000007
Neither,1,0,0.0,-0.0092571428571428579,0.59440000000000004,0,56,-0.46140000000000003,0.00029999999999999472,-0.0014000000000000123
Type A,1,19,0.00099899999999997213,-0.0099942325581395351,0.944909,5.2578947368419583e-05,105,-0.0056599999999999984,0.0066589999999999705,-0.042460999999999971
Type A,1,18,0.0035999999999999366,-0.010644565217391305,0.98009999999999997,0.00019999999999999649,110,0.0035999999999999366,-0.00039999999999995595,0.00029999999999996696
Type A,1,0,0.0,-0.022929999999999999,0.91920000000000002,0,40,-0.7671,-0.00010000000000001674,0.11310000000000001
Type B,1,69,0.27229999999999999,-0.010969090909090908,0.99980000000000002,0.003946376811594203,124,-0.025600000000000067,0.00030000000000007798,-0.0064000000000000723
Type A,1,29,0.0074000000000000732,-0.010023157894736843,0.99370000000000003,0.00025517241379310597,124,0.0074000000000000732,-0.94490000000000007,0.095199999999999979
Type B,1,69,0.27229999999999999,-0.010969090909090908,0.99980000000000002,0.003946376811594203,124,-0.025600000000000067,0.00030000000000007798,-0.0064000000000000723
Type A,1,19,0.013000000000000012,-0.0089628571428571422,0.97709999999999997,0.00068421052631579009,124,0.013000000000000012,-0.90339999999999998,0.00060000000000000331
Neither,1,104,0.51290000000000002,0.0065797619047619042,0.60260000000000002,0.0049317307692307698,20,-0.011499999999999996,0.00050000000000000044,-0.020600000000000007
Type B,1,36,0.38863199999999998,-0.0077399102564102559,0.65168499999999996,0.010795333333333332,114,-0.0054750000000000076,0.39410699999999999,-0.59654099999999999
Type A,1,0,0.0,-0.010008695652173914,0.94610000000000005,0,92,-0.92080000000000006,0.32769999999999999
Type A,1,0,0.0,-0.0099847826086956522,0.94610000000000005,0,92,-0.53360000000000007
Type A,1,0,0.0,-0.0098913978494623665,0.94610000000000005,0,93,-0.91990000000000005,0.34549999999999997
Type A,1,0,0.0,-0.010157608695652175,0.94610000000000005,0,92,-0.93450000000000011,0.32240000000000002
Type A,1,0,0.0,-0.0099847826086956522,0.94610000000000005,0,92,-0.55030000000000001
Type A,1,0,0.0,-0.010159340659340661,0.94610000000000005,0,91,-0.9245000000000001,0.35189999999999999
Type A,1,0,0.0,-0.009994565217391305,0.94610000000000005,0,92,-0.54690000000000005
Type A,1,0,0.0,-0.0096510638297872334,0.95120000000000005,0,94,-0.90720000000000001,0.30370000000000003
Type A,1,0,0.0,-0.010013829787234042,0.94610000000000005,0,94,-0.94130000000000003,0.39209999999999995
Type A,1,0,0.0,-0.010013829787234042,0.94610000000000005,0,94,-0.94130000000000003,0.40689999999999998
Type B,1,20,0.033299999999999996,-0.0096836734693877546,0.98099999999999998,0.0016649999999999998,118,0.032599999999999962,-0.94529999999999992,0.00059999999999999637
Type B,1,26,0.041799999999999948,-0.010798717948717949,0.99199999999999999,0.0016076923076923056,104,0.041799999999999948,-0.82099999999999995,9.9999999999988987e-05
Type B,1,26,0.041799999999999948,-0.010096511627906977,0.99199999999999999,0.0016076923076923056,112,0.041799999999999948,-0.85949999999999993,9.9999999999988987e-05
Neither,0,0,0.0,-0.0065088235294117657,0.25190000000000001,0,34,-0.22130000000000002,0.1416,-0.124
Neither,0,43,0.2016,-0.0031469696969696967,0.2094,0.0046883720930232554,109,0.010500000000000001,-0.0030000000000000009,0.00099999999999999915
Type A,1,11,0.0044999999999999485,-0.0095096153846153837,0.99119999999999997,0.00040909090909090442,115,0.0044999999999999485,-0.98899999999999999,0.030600000000000002
Type A,1,3,0.0010520000000000529,-0.0091439310344827579,1.001188,0.00035066666666668428,119,0.0010520000000000529,-0.833291,0.10801600000000003
Type A,1,0,0.0,-0.0077524193548387087,0.98719999999999997,0,124,-0.74970000000000003,0.1018,-0.0082999999999999741
Type A,1,0,0.0,-0.0074981651376146794,0.85050000000000003,0,109,-0.7873,-0.010200000000000008,0.0033000000000000043
Type B,1,81,0.82630000000000003,0.013753968253968255,0.99960000000000004,0.010201234567901235,18,-0.02200000000000002,0.0024000000000000132,-0.020600000000000007
Type A,1,7,0.0022000000000000908,-0.013303125000000001,0.97840000000000005,0.00031428571428572728,71,0.0022000000000000908,-0.85140000000000005,0.21960000000000002
Type A,1,0,0.0,-0.018737692307692309,1.021555,0,52,-0.97436,0.019881999999999997,-0.013246999999999995
Neither,0,122,0.024400000000000005,0.0020467391304347824,0.2288,0.00020000000000000004,30,-0.16389999999999999,0.11899999999999999,-0.059300000000000005
Type A,1,0,0.0,-0.0051618644067796616,0.67090000000000005,0,118,-0.016900000000000026,0.00049999999999994493,-0.30409999999999998
Type B,1,34,0.17049999999999998,-0.011789830508474576,0.78820000000000001,0.0050147058823529411,93,0.071699999999999986,-0.0020000000000000018,0.1008
Type B,1,0,0.0,-0.0070459677419354829,0.90449999999999997,0,124,-0.44939999999999997,-0.42430000000000001
Type B,1,59,0.97470000000000001,0.018581132075471699,0.98699999999999999,0.016520338983050848,6,-0.0101,0.98480000000000001,-0.69819999999999993
Type B,1,29,0.28480000000000005,-0.014133846153846155,0.99870000000000003,0.0098206896551724151,94,-0.63390000000000002,0.19689999999999996
Type A,1,0,0.0,-0.010593333333333333,0.95620000000000005,0,90,-0.44300000000000006,0.012900000000000023,-0.52329999999999999
Type A,1,0,0.0,-0.0095835164835164841,0.96530000000000005,0,91,-0.44380000000000008,0.073100000000000054,-0.50140000000000007
Type A,1,10,0.0037040000000001516,-0.0090261403508771938,1.0152950000000001,0.00037040000000001518,124,0.0034740000000001992,-0.00010900000000013677,0.00033900000000008923
Type A,1,16,0.0051999999999999824,-0.0087352380952380945,0.98229999999999995,0.0003249999999999989,121,0.0034000000000000696,-0.00040000000000006697,0.0021999999999999797
Type A,1,5,0.0014000000000000679,-0.0075621848739495798,0.99770000000000003,0.00028000000000001358,124,-0.014699999999999935,0.0016999999999999238,-0.80729999999999991
Type A,1,0,0.0,-0.017721766666666663,1.0172049999999999,0,60,-1.0633059999999999,0.00044900000000000495,-6.1999999999999555e-05
Type A,1,0,0.0,-0.007512096774193548,0.95320000000000005,0,124,-0.023600000000000065,0.015100000000000002,-0.85809999999999997
Type A,1,3,0.0020000000000000018,-0.010230107526881721,0.95650000000000002,0.00066666666666666729,96,-0.94940000000000002
Type A,1,0,0.0,-0.0078196370967741954,1.0100150000000001,0,124,-0.77404800000000007,0.04050200000000001,-0.0065999999999999948
Type A,1,5,0.0022199999999998887,-0.018013090909090909,1.010867,0.00044399999999997772,60,0.0022199999999998887,-0.99071999999999993,0.170538
Type B,1,57,0.64729999999999999,-0.012183582089552239,0.98570000000000002,0.011356140350877193,124,-0.033499999999999974,0.68080000000000007,-0.81420000000000003
Type B,1,29,0.14090000000000003,-0.013115384615384616,0.85460000000000003,0.0048586206896551734,81,0.14090000000000003,-0.68200000000000005,0.40210000000000001
Type A,1,22,0.01419999999999999,-0.011212345679012345,0.91020000000000001,0.00064545454545454498,103,0.0096999999999999309,-0.0024999999999999467,0.0070000000000000062
Type A,1,0,0.0,-0.0095028137254901963,1.006691,0,102,-0.96928700000000001,0.066644000000000009
Type A,1,7,0.0098000000000000309,-0.0064692307692307697,0.84850000000000003,0.0014000000000000043,124,0.0098000000000000309,-0.74120000000000008,0.0019999999999999879
Neither,1,0,0.0,-0.0059893617021276602,0.63680000000000003,0,94,-0.52500000000000002,0.00010000000000000286,-0.0011000000000000038
Type B,1,54,0.49770000000000003,-0.012685714285714286,0.91920000000000002,0.0092166666666666664,124,-0.0085999999999999965,0.50629999999999997,-0.88800000000000001
Type A,1,0,0.0,-0.0094326173913043473,1.0616909999999999,0,115,-1.084751,0.016744999999999999
Type A,1,19,0.022700000000000053,-0.0090942857142857145,0.99970000000000003,0.001194736842105266,124,-0.93220000000000003
Type A,1,0,0.0,-0.010128495238095239,1.036394,0,105,-1.0634920000000001,0.072209999999999996
Type B,1,21,0.03510000000000002,-0.0077737864077669899,0.94889999999999997,0.0016714285714285724,124,0.02410000000000001,-0.0033999999999999586,0.014399999999999968
Type B,1,67,0.31469999999999998,-0.015775000000000001,0.84770000000000001,0.0046970149253731342,119,0.31469999999999998,-0.82030000000000003,0.0044000000000000011
Type A,1,4,9.4000000000038497e-05,-0.016846285714285713,1.040699,2.3500000000009624e-05,60,9.4000000000038497e-05,-0.94339200000000001,0.74276299999999995
Type A,1,22,0.0046000000000000485,-0.0092117647058823533,0.99350000000000005,0.00020909090909091129,124,-0.0074999999999999512,-0.92749999999999999
Type A,1,9,0.0059010000000001561,-0.01468069230769231,1.0336350000000001,0.00065566666666668405,74,0.0059010000000001561,-0.95424500000000012,0.34012699999999996
Type A,1,0,0.0,-0.01291496153846154,1.0054350000000001,0,78,-1.0073670000000001,0.0090369999999999999,-0.00051300000000000043
Type A,1,12,0.0023999999999999577,-0.01350327868852459,0.8468,0.00019999999999999649,73,-0.0020999999999999908,0.0044999999999999485,-0.82369999999999999
Type B,1,67,0.629,-0.017597872340425532,0.92220000000000002,0.0093880597014925366,114,-0.010599999999999998,0.25750000000000001,-0.025800000000000045
Type B,1,57,0.4259,-0.016262962962962962,0.9083,0.0074719298245614039,111,-0.029499999999999971,0.45539999999999997,-0.87819999999999998
Type B,1,106,0.61890000000000001,0.0070685393258426961,0.99850000000000005,0.005838679245283019,17,0.024500000000000022,-0.034700000000000009,0.47700000000000004
Type A,1,0,0.0,-0.008446319327731093,1.028322,0,119,-0.92219699999999993,0.034845000000000015,-0.11776
Type A,1,10,0.013000000000000012,-0.0073210526315789478,0.94450000000000001,0.0013000000000000012,124,0.013000000000000012,-0.018399999999999972,0.00069999999999992291
Type A,1,5,0.00052699999999994418,-0.014876338461538461,1.012308,0.00010539999999998883,70,0.00052699999999994418,-0.96696199999999999,0.050562999999999997
Type A,1,13,0.020700000000000052,-0.0076918918918918921,0.89270000000000005,0.0015923076923076963,124,0.020700000000000052,-0.74650000000000005,0.019699999999999995
Type B,1,124,0.78150000000000008,0.0063024193548387106,0.90900000000000003,0.0063024193548387106,0,0.21910000000000002,-0.0038000000000000256,0.51149999999999995
Type B,1,26,0.15080000000000005,-0.0058193877551020413,0.9032,0.0058000000000000013,124,0.15080000000000005,-0.50570000000000004,0.39560000000000001
Type A,1,6,0.0020999999999999908,-0.015356907692307692,1.019509,0.00034999999999999848,71,0.0020999999999999908,-0.99819899999999995,0.06545200000000001
Type A,1,5,0.0045610000000000372,-0.008706899159663866,1.0185690000000001,0.00091220000000000743,124,0.0045610000000000372,-0.6272660000000001,0.080434999999999979
Type A,1,13,0.0035999999999999366,-0.015768852459016394,0.96309999999999996,0.00027692307692307207,74,0.0035999999999999366,-0.77629999999999999
Type A,1,0,0.0,-0.014293464788732396,1.0049060000000001,0,71,-1.0148360000000001,0.33025899999999997,-0.034210999999999991
Type A,1,0,0.0,-0.013032894736842104,0.99119999999999997,0,76,-0.99049999999999994,0.1027,-0.00810000000000001
